1210	2	1	7	~	~	~	~	~	~	~	~	~	~	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1669	2	3	1	21131	17014	~	~	271	~	~	~	~	~	2	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1867	2	2	1	9375	~	~	~	321	~	~	~	~	~	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1210	2	1	1	~	~	~	~	~	~	~	~	~	~	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1210	2	2	1	~	~	~	~	~	~	~	~	~	~	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1210	2	1	2	~	~	~	~	~	~	~	~	~	~	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1012	2	6	2	20134	~	~	~	349	~	~	~	~	~	5	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2905	2	1	1	~	~	~	~	~	~	~	~	~	~	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1056	2	2	5	16059	~	~	~	299	299	AUDI	~	~	~	1	12	1	2	10	2	4	3	1	0	0	0	0	0	0	0	0	0	
5521	2	1	2	~	~	~	~	~	~	~	~	~	~	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1425	2	5	2	16244	~	~	~	347	~	~	~	~	~	5	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1649	2	6	1	5562	19121	~	~	220	~	~	~	~	~	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1680	2	3	2	8890	~	~	~	231	~	~	~	~	~	2	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1637	2	1	6	18127	~	~	~	~	~	~	~	~	~	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1926	2	2	8	6933	~	~	~	202	~	~	~	~	~	2	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1412	2	2	4	8980	~	~	~	348	~	~	~	~	~	1	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2906	2	1	2	~	~	~	~	~	~	~	~	~	~	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1845	2	4	2	7565	~	~	~	305	~	~	~	~	~	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1960	2	4	2	~	~	~	~	~	~	~	~	~	~	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1247	2	1	1	8835	~	~	~	181	181	~	~	~	~	1	6	4	3	10	3	0	0	0	0	0	0	0	0	0	0	0	0	
1105	2	4	3	19122	~	~	~	242	~	~	~	~	~	5	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1105	2	3	2	19122	~	~	~	242	~	~	~	~	~	3	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1105	2	4	1	19122	~	~	~	242	~	~	~	~	~	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1725	2	1	1	5544	~	~	~	125	125	~	~	~	~	2	14	1	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	
1422	2	5	2	8980	~	~	~	347	~	~	~	~	~	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
