2801	45257	1869	104
2801	45257	1920	101
2801	45257	1940	103
2801	52178	1012	101
2801	52178	1207	118
2801	52178	1337	101
2801	52178	1355	103
2801	52178	1605	101
2801	52178	1765	102
2801	52178	1809	105
2801	52178	1909	101
2801	52178	2806	105
2801	47442	1055	101
2801	47442	1056	101
2801	47442	1125	104
2801	47442	1225	107
2801	47442	1318	101
2801	47442	1635	102
2801	47442	1787	101
2801	47442	1849	101
2801	47442	1926	106
2801	45673	1225	117
2801	45673	1318	101
2801	45673	1637	101
2801	45673	1766	102
2801	45673	1787	101
2801	45673	1845	101
2801	45673	1925	109
2801	58505	1282	102
2801	58505	1503	101
2801	58505	1524	101
2801	58505	1624	101
2801	58505	1867	103
2801	58505	1937	105
2801	58505	2818	103
2801	58505	1926	101
2801	54700	1209	108
2801	54700	1357	101
2801	54700	1442	101
2801	54700	1605	104
2801	54700	1765	101
2801	54700	1805	109
2801	54700	1906	107
2801	54700	1931	102
2801	54700	2803	104
2801	47066	1105	101
2801	47066	1215	114
2801	47066	1357	105
2801	47066	1413	103
2801	47066	1615	103
2801	47066	1835	101
2801	47066	1915	101
2801	47066	2810	102
2801	47068	1235	101
2801	47068	1357	102
2801	47068	1624	101
2801	47068	1867	101
2801	47068	1947	102
2801	47068	2818	103
2801	58595	1207	109
2801	58595	1355	103
2801	58595	1412	103
2801	58595	1523	101
2801	58595	1605	102
2801	58595	1765	102
2801	58595	1805	107
2801	58595	1906	111
2801	58595	2807	101
2801	44399	1055	101
2801	44399	1059	101
2801	44399	1239	107
2801	44399	1359	103
2801	44399	1660	101
2801	44399	1867	101
2801	44399	2818	103
2801	44400	1035	101
2801	44400	1250	101
2801	44400	1680	101
2801	44400	1820	101
2801	44400	1940	101
2801	44400	1948	101
2801	44400	2818	105
2801	13312	1125	103
2801	13312	1225	102
2801	13312	1508	101
2801	13312	1535	101
2801	13312	1649	102
2801	13312	1869	101
2801	13312	1920	102
2801	46905	1215	114
2801	46905	1105	101
2801	46905	1335	101
2801	46905	1615	102
2801	46905	1676	101
2801	46905	1845	101
2801	46905	1915	104
2801	46905	2810	102
2801	46284	1225	102
2801	46284	1357	104
2801	46284	1369	101
2801	46284	1427	102
2801	46284	1637	101
2801	46284	1849	101
2801	46284	1926	104
2801	46284	1938	102
2801	45805	1215	113
2801	45805	1444	101
2801	45805	1606	101
2801	45805	1613	101
2801	45805	1783	101
2801	45805	1805	108
2801	45805	1915	101
2801	45805	2810	101
2801	45805	2906	101
2801	45805	2976	101
2801	13241	1159	101
2801	13241	1261	102
2801	13241	1359	102
2801	13241	1508	101
2801	13241	1650	101
2801	13241	1860	101
2801	13241	1920	103
2801	48211	1012	101
2801	48211	1207	108
2801	48211	1245	103
2801	48211	1337	101
2801	48211	1765	101
2801	48211	1815	101
2801	48211	1907	102
2801	48211	2801	103
2801	43156	1116	101
2801	43156	1126	101
2801	43156	1281	102
2801	43156	1444	101
2801	43156	1660	101
2801	43156	1869	101
2801	43156	2818	101
2801	704853	1125	101
2801	704853	1938	101
2801	704853	1261	104
2801	704853	1359	102
2801	704853	1444	101
2801	704853	1649	103
2801	704853	1849	103
2801	704853	1926	102
2801	704853	2937	101
2801	58013	1077	101
2801	58013	1088	102
2801	58013	1209	108
2801	58013	1245	104
2801	58013	1355	103
2801	58013	1609	102
2801	58013	1765	101
2801	58013	1809	102
2801	58013	2802	102
2801	44401	1033	101
2801	44401	1282	103
2801	44401	1413	101
2801	44401	1648	102
2801	44401	1867	101
2801	44401	2818	102
2801	701978	1051	101
2801	701978	1057	101
2801	701978	1135	101
2801	701978	1207	104
2801	701978	1367	101
2801	701978	1765	101
2801	701978	1815	101
2801	701978	2803	103
2801	55394	1012	102
2801	55394	1031	102
2801	55394	1207	118
2801	55394	1355	103
2801	55394	1605	104
2801	55394	1765	101
2801	55394	1843	102
2801	55394	1906	105
2801	55394	2803	103
2801	55394	1603	104
2801	55406	1030	101
2801	55406	1281	101
2801	55406	1648	101
2801	55406	1867	102
2801	55406	1947	102
2801	55406	2818	104
2801	704780	1025	101
2801	704780	1105	102
2801	704780	1219	105
2801	704780	1357	101
2801	704780	1615	103
2801	704780	1783	101
2801	704780	1845	102
2801	704780	1959	101
2801	704780	2810	103
2801	44292	1126	102
2801	44292	1159	101
2801	44292	1239	106
2801	44292	1660	101
2801	44292	1745	101
2801	44292	1867	102
2801	44292	2818	102
2801	55995	1105	101
2801	55995	1215	112
2801	55995	1352	101
2801	55995	1444	101
2801	55995	1615	102
2801	55995	1784	101
2801	55995	1845	101
2801	55995	1915	102
2801	55995	2810	103
2801	53655	1125	103
2801	53655	1225	104
2801	53655	1353	101
2801	53655	1443	101
2801	53655	1637	101
2801	53655	1845	102
2801	53655	1849	102
2801	53655	1926	110
2801	48082	1031	101
2801	48082	1077	101
2801	48082	1207	109
2801	48082	1442	101
2801	48082	1605	102
2801	48082	1765	101
2801	48082	1805	106
2801	48082	1906	111
2801	48082	2801	105
2801	702701	1077	101
2801	702701	1078	101
2801	702701	1090	101
2801	702701	1225	103
2801	702701	1670	101
2801	702701	1869	101
2801	702701	1925	105
2801	42331	1055	101
2801	42331	1059	101
2801	42331	1239	105
2801	42331	1350	101
2801	42331	1670	101
2801	42331	1870	101
2801	42331	1948	101
2801	42331	2818	104
2801	57217	1105	102
2801	57217	1215	113
2801	57217	1368	102
2801	57217	1615	104
2801	57217	1766	101
2801	57217	1845	101
2801	57217	1919	101
2801	57217	2810	102
2801	58162	1013	101
2801	58162	1215	103
2801	58162	1368	101
2801	58162	1649	102
2801	58162	1784	101
2801	58162	1845	102
2801	58162	1915	104
2801	58162	2810	105
2801	708391	1105	103
2801	708391	1215	110
2801	708391	1355	102
2801	708391	1615	104
2801	708391	1771	101
2801	708391	1805	111
2801	708391	1915	104
2801	708391	2810	105
2801	708391	2904	102
2801	53286	1025	101
2801	53286	1058	101
2801	53286	1077	101
2801	53286	1079	101
2801	53286	1105	104
2801	53286	1219	107
2801	53286	1338	101
2801	53286	1629	102
2801	53286	1834	103
2801	53286	1919	101
2801	53286	2810	104
2801	53288	1055	101
2801	53288	1057	101
2801	53288	1225	115
2801	53288	1369	101
2801	53288	1637	103
2801	53288	1786	101
2801	53288	1849	103
2801	53288	1926	106
2801	44810	1209	103
2801	44810	1265	101
2801	44810	1357	105
2801	44810	1435	101
2801	44810	1609	102
2801	44810	1765	102
2801	44810	1809	106
2801	44810	1907	103
2801	44810	2804	103
