10013	1116
10013	1239
10013	1446
10013	1648
10013	1934
10013	1938
10013	2017
10032	1019
10032	1260
10032	1360
10032	1659
10032	1879
10032	1939
10056	1236
10056	1422
10056	1434
10056	1504
10056	1602
10056	1614
10056	1835
10056	2019
10056	2905
10056	2912
10071	1088
10071	1249
10071	1350
10071	1602
10071	1648
10071	1868
10071	1938
10071	2019
10096	1249
10096	1549
10096	1649
10096	1690
10096	1879
10096	1937
10096	2017
10123	1118
10123	1239
10123	1549
10123	1583
10123	1602
10123	1649
10123	1938
10123	2019
10182	1249
10182	1269
10182	1541
10182	1581
10182	1602
10182	1624
10182	1937
10182	2016
10219	1126
10219	1249
10219	1317
10219	1602
10219	1638
10219	1868
10219	1940
10219	2016
10233	1239
10233	1413
10233	1649
10233	1799
10233	1860
10233	1936
10233	2019
10234	1019
10234	1159
10234	1249
10234	1359
10234	1602
10234	1649
10234	1860
10234	1934
10234	2016
10398	1226
10398	1782
10398	1906
10398	1926
10398	2844
10398	2902
10398	2916
10398	2931
10398	2946
10405	1012
10405	1135
10405	1208
10405	1355
10405	1606
10405	1771
10405	1819
10405	1907
10432	1051
10432	1135
10432	1208
10432	1355
10432	1513
10432	1523
10432	1606
10432	1765
10432	1806
10446	1012
10446	1229
10446	1246
10446	1358
10446	1616
10446	1784
10446	1845
10446	1929
10446	2810
10447	1216
10447	1504
10447	1513
10447	1614
10447	1782
10447	1844
10447	1916
10447	2810
10447	2917
10450	1053
10450	1226
10450	1355
10450	1614
10450	1834
10450	1926
10450	2910
10450	2919
10451	1075
10451	1105
10451	1201
10451	1203
10451	1604
10451	1771
10451	1844
10451	1906
10469	1239
10469	1416
10469	1434
10469	1602
10469	1636
10469	1868
10469	1938
10469	2018
10505	1125
10505	1226
10505	1355
10505	1416
10505	1638
10505	1859
10505	1926
10565	1239
10565	1241
10565	1659
10565	1879
10565	1937
10565	1938
10565	2017
10580	1055
10580	1118
10580	1126
10580	1239
10580	1669
10580	1890
10580	2016
10592	1035
10592	1136
10592	1216
10592	1616
10592	1784
10592	1845
10592	1916
10592	2810
10593	1051
10593	1135
10593	1208
10593	1355
10593	1606
10593	1772
10593	1806
10593	1907
10601	1051
10601	1135
10601	1208
10601	1355
10601	1442
10601	1606
10601	1806
10601	1907
10605	1135
10605	1201
10605	1203
10605	1412
10605	1606
10605	1782
10605	1844
10605	2914
10606	1051
10606	1075
10606	1208
10606	1265
10606	1315
10606	1606
10606	1782
10606	1806
10610	1105
10610	1201
10610	1203
10610	1412
10610	1435
10610	1606
10610	1773
10610	1844
10635	1012
10635	1105
10635	1136
10635	1208
10635	1606
10635	1765
10635	1806
10635	1906
10635	2909
10635	2917
10659	1125
10659	1160
10659	1230
10659	1359
10659	1670
10659	1879
10659	1930
10659	1940
10659	2002
10749	1017
10749	1226
10749	1614
10749	1835
10749	1926
10749	2908
10749	2931
10754	1053
10754	1055
10754	1226
10754	1616
10754	1638
10754	1859
10754	1926
10755	1118
10755	1125
10755	1226
10755	1359
10755	1649
10755	1879
10755	1930
10770	1035
10770	1226
10770	1416
10770	1636
10770	1835
10770	1926
10770	1938
10777	1017
10777	1125
10777	1230
10777	1266
10777	1358
10777	1650
10777	1859
10777	1930
10819	1226
10819	1583
10819	1585
10819	1649
10819	1792
10819	1879
10819	1926
10820	1077
10820	1078
10820	1249
10820	1359
10820	1659
10820	1879
10820	1937
10820	2018
10821	1226
10821	1357
10821	1516
10821	1638
10821	1859
10821	1926
10821	1931
10859	1077
10859	1230
10859	1265
10859	1319
10859	1358
10859	1670
10859	1772
10859	1879
10859	1930
10878	1026
10878	1125
10878	1230
10878	1339
10878	1648
10878	1859
10878	1930
10883	1226
10883	1318
10883	1638
10883	1796
10883	1799
10883	1859
10883	1926
10898	1017
10898	1025
10898	1125
10898	1226
10898	1358
10898	1638
10898	1859
10898	1926
10901	1125
10901	1226
10901	1296
10901	1358
10901	1649
10901	1799
10901	1839
10901	1926
10902	1226
10902	1358
10902	1649
10902	1792
10902	1859
10902	1926
10904	1212
10904	1224
10904	1357
10904	1416
10904	1422
10904	1614
10904	1835
10904	1926
10906	1216
10906	1226
10906	1606
10906	1614
10906	1785
10906	1835
10906	1926
10907	1125
10907	1230
10907	1359
10907	1649
10907	1879
10907	1926
10907	1947
10908	1035
10908	1230
10908	1359
10908	1638
10908	1859
10908	1926
10908	1940
10910	1017
10910	1230
10910	1443
10910	1649
10910	1859
10910	1926
10911	1058
10911	1079
10911	1125
10911	1226
10911	1359
10911	1649
10911	1879
10911	1930
10912	1125
10912	1230
10912	1359
10912	1649
10912	1879
10912	1930
10912	1936
10913	1056
10913	1066
10913	1125
10913	1226
10913	1368
10913	1649
10913	1782
10913	1859
10913	1926
10914	1226
10914	1508
10914	1638
10914	1839
10914	1859
10914	1926
10914	1938
10915	1125
10915	1226
10915	1286
10915	1338
10915	1638
10915	1859
10915	1926
10915	1938
10916	1055
10916	1230
10916	1238
10916	1241
10916	1358
10916	1649
10916	1859
10916	1930
10918	1230
10918	1638
10918	1799
10918	1859
10918	1926
10918	1936
10923	1125
10923	1160
10923	1230
10923	1359
10923	1669
10923	1890
10923	1930
10923	1940
10925	1077
10925	1088
10925	1230
10925	1286
10925	1319
10925	1670
10925	1792
10925	1879
10925	1930
10925	1940
10927	1125
10927	1230
10927	1296
10927	1358
10927	1638
10927	1799
10927	1859
10927	1926
10928	1226
10928	1355
10928	1508
10928	1636
10928	1835
10928	1926
10928	1931
10929	1125
10929	1230
10929	1359
10929	1422
10929	1649
10929	1859
10929	1930
10930	1025
10930	1230
10930	1359
10930	1368
10930	1649
10930	1859
10930	1926
10931	1077
10931	1216
10931	1226
10931	1286
10931	1358
10931	1638
10931	1859
10931	1926
10932	1056
10932	1066
10932	1230
10932	1241
10932	1319
10932	1650
10932	1782
10932	1859
10932	1930
10933	1125
10933	1226
10933	1359
10933	1649
10933	1859
10933	1926
10933	1947
10934	1125
10934	1230
10934	1296
10934	1359
10934	1649
10934	1879
10934	1926
10934	1960
10935	1077
10935	1230
10935	1359
10935	1649
10935	1859
10935	1930
10935	1947
10936	1125
10936	1230
10936	1359
10936	1649
10936	1879
10936	1930
10940	1226
10940	1315
10940	1358
10940	1434
10940	1638
10940	1859
10940	1926
10942	1076
10942	1239
10942	1659
10942	1669
10942	1879
10942	1959
10942	2017
10954	1017
10954	1026
10954	1236
10954	1522
10954	1602
10954	2911
10954	2945
10954	2946
10954	2947
10967	1017
10967	1026
10967	1165
10967	1230
10967	1638
10967	1859
10967	1930
10969	1017
10969	1230
10969	1358
10969	1638
10969	1859
10969	1926
10969	1940
10986	1013
10986	1226
10986	1638
10986	1799
10986	1839
10986	1859
10986	1926
10990	1026
10990	1226
10990	1248
10990	1339
10990	1650
10990	1859
10990	1926
10990	1938
10997	1125
10997	1230
10997	1296
10997	1359
10997	1649
10997	1839
10997	1879
10997	1930
11000	1125
11000	1230
11000	1359
11000	1649
11000	1879
11000	1930
11001	1230
11001	1585
11001	1650
11001	1676
11001	1879
11001	1926
11001	1938
11011	1226
11011	1337
11011	1638
11011	1782
11011	1859
11011	1926
11012	1226
11012	1369
11012	1516
11012	1549
11012	1638
11012	1792
11012	1859
11012	1926
11015	1078
11015	1088
11015	1136
11015	1165
11015	1226
11015	1616
11015	1835
11015	1926
11017	1076
11017	1078
11017	1226
11017	1295
11017	1357
11017	1636
11017	1835
11017	1926
11018	1055
11018	1056
11018	1230
11018	1238
11018	1241
11018	1358
11018	1638
11018	1859
11018	1930
11024	1059
11024	1066
11024	1125
11024	1226
11024	1359
11024	1649
11024	1859
11024	1930
11025	1226
11025	1359
11025	1585
11025	1650
11025	1792
11025	1879
11025	1926
11035	1226
11035	1357
11035	1638
11035	1796
11035	1834
11035	1926
11035	1938
11041	1026
11041	1076
11041	1125
11041	1226
11041	1319
11041	1648
11041	1859
11041	1926
11042	1125
11042	1230
11042	1296
11042	1359
11042	1649
11042	1839
11042	1859
11042	1930
11046	1026
11046	1230
11046	1339
11046	1549
11046	1650
11046	1879
11046	1930
11048	1118
11048	1125
11048	1159
11048	1226
11048	1358
11048	1649
11048	1859
11048	1930
11048	1940
11051	1012
11051	1106
11051	1226
11051	1355
11051	1412
11051	1614
11051	1773
11051	1834
11051	1926
11051	2919
11059	1055
11059	1230
11059	1339
11059	1434
11059	1638
11059	1782
11059	1859
11059	1930
11063	1055
11063	1230
11063	1238
11063	1241
11063	1358
11063	1648
11063	1859
11063	1930
11067	1226
11067	1358
11067	1508
11067	1545
11067	1638
11067	1782
11067	1859
11067	1926
11068	1226
11068	1317
11068	1413
11068	1614
11068	1782
11068	1835
11068	1926
11068	1931
11072	1226
11072	1254
11072	1416
11072	1434
11072	1614
11072	1792
11072	1926
11072	1947
11072	2920
11079	1226
11079	1413
11079	1444
11079	1636
11079	1859
11079	1926
11079	1938
11081	1226
11081	1649
11081	1792
11081	1799
11081	1879
11081	1930
11084	1017
11084	1226
11084	1412
11084	1614
11084	1782
11084	1835
11084	1926
11084	2915
11090	1088
11090	1089
11090	1226
11090	1358
11090	1638
11090	1834
11090	1859
11090	1930
11090	1936
11093	1226
11093	1367
11093	1416
11093	1636
11093	1859
11093	1926
11093	2915
11096	1076
11096	1125
11096	1208
11096	1226
11096	1355
11096	1638
11096	1792
11096	1859
11096	1926
11098	1017
11098	1230
11098	1638
