10471	1844
10471	1859
11240	1017
11240	1026
11240	1105
11240	1226
11240	1444
11240	1638
11240	1859
11240	1925
11240	2811
11594	1118
11594	1159
11594	1281
11594	1649
11594	1947
11594	2818
11739	1116
11739	1118
11739	1126
11739	1282
11739	1659
11739	1949
11739	2818
12155	1061
12155	1226
12155	1339
12155	1638
12155	1782
12155	1859
12155	1926
12155	2811
12155	2900
12155	2910
13361	1055
13361	1059
13361	1226
13361	1358
13361	1638
13361	1839
13361	1859
13361	1926
13361	2811
13496	1025
13496	1229
13496	1265
13496	1358
13496	1616
13496	1786
13496	1834
13496	1929
13496	2810
14026	1126
14026	1282
14026	1680
14026	1820
14026	1949
14026	2818
14057	1226
14057	1359
14057	1523
14057	1585
14057	1638
14057	1845
14057	1926
14057	2811
14500	1105
14500	1159
14500	1229
14500	1358
14500	1650
14500	1860
14500	1929
14500	2810
14503	1135
14503	1208
14503	1516
14503	1606
14503	1625
14503	1765
14503	1844
14503	2804
14503	2975
14503	6274
14504	1229
14504	1259
14504	1337
14504	1616
14504	1785
14504	1845
14504	1929
14504	2810
14505	1031
14505	1135
14505	1216
14505	1513
14505	1784
14505	1806
14505	1916
14505	2810
14505	2966
14505	2977
14505	6274
14506	1032
14506	1216
14506	1338
14506	1412
14506	1616
14506	1845
14506	1916
14506	1931
14506	2810
14507	1105
14507	1135
14507	1216
14507	1355
14507	1616
14507	1806
14507	1916
14507	2810
14507	6278
14508	1105
14508	1216
14508	1358
14508	1616
14508	1782
14508	1845
14508	1916
14508	2810
14509	1057
14509	1061
14509	1229
14509	1357
14509	1513
14509	1619
14509	1773
14509	1834
14509	1929
14509	2001
14509	2810
14510	1216
14510	1358
14510	1639
14510	1743
14510	1839
14510	1860
14510	1929
14510	1961
14510	2810
14514	1105
14514	1229
14514	1358
14514	1616
14514	1733
14514	1785
14514	1839
14514	1959
14514	2810
14516	1136
14516	1216
14516	1616
14516	1784
14516	1806
14516	1916
14516	2810
14516	2966
14516	6276
14517	1057
14517	1061
14517	1095
14517	1105
14517	1216
14517	1368
14517	1639
14517	1860
14517	1916
14517	2810
14518	1025
14518	1061
14518	1229
14518	1338
14518	1639
14518	1784
14518	1916
14518	2810
14519	1056
14519	1061
14519	1229
14519	1266
14519	1358
14519	1616
14519	1782
14519	1929
14519	2810
14522	1216
14522	1358
14522	1616
14522	1784
14522	1834
14522	1907
14522	1916
14522	2810
14524	1025
14524	1057
14524	1061
14524	1216
14524	1368
14524	1616
14524	1784
14524	1835
14524	1916
14524	2810
14525	1216
14525	1606
14525	1616
14525	1783
14525	1806
14525	1906
14525	1916
14525	2810
14525	2943
14528	1216
14528	1315
14528	1616
14528	1626
14528	1782
14528	1845
14528	1916
14528	2810
14528	6278
14530	1105
14530	1216
14530	1287
14530	1318
14530	1638
14530	1784
14530	1835
14530	1929
14530	2810
14533	1105
14533	1216
14533	1355
14533	1513
14533	1583
14533	1638
14533	1835
14533	1916
14533	2810
14533	6278
14534	1105
14534	1216
14534	1357
14534	1616
14534	1734
14534	1845
14534	1916
14534	2810
14536	1013
14536	1105
14536	1229
14536	1318
14536	1639
14536	1860
14536	1929
14536	2810
14542	1216
14542	1338
14542	1412
14542	1516
14542	1638
14542	1743
14542	1845
14542	1961
14542	2810
14544	1013
14544	1105
14544	1216
14544	1358
14544	1413
14544	1616
14544	1845
14544	1929
14544	2810
14549	1013
14549	1095
14549	1229
14549	1357
14549	1638
14549	1784
14549	1845
14549	1916
14549	2810
14550	1105
14550	1229
14550	1368
14550	1650
14550	1784
14550	1860
14550	1959
14550	2810
14552	1013
14552	1044
14552	1105
14552	1229
14552	1358
14552	1616
14552	1784
14552	1834
14552	1916
14552	2810
14555	1035
14555	1216
14555	1337
14555	1516
14555	1616
14555	1782
14555	1806
14555	1916
14555	2810
14557	1012
14557	1035
14557	1073
14557	1216
14557	1358
14557	1638
14557	1839
14557	1959
14557	2810
14558	1058
14558	1073
14558	1079
14558	1229
14558	1357
14558	1616
14558	1783
14558	1845
14558	1929
14558	2810
14561	1061
14561	1088
14561	1095
14561	1229
14561	1338
14561	1619
14561	1783
14561	1845
14561	1929
14561	2810
14565	1031
14565	1229
14565	1337
14565	1638
14565	1733
14565	1845
14565	1916
14565	2810
14566	1105
14566	1216
14566	1357
14566	1616
14566	1799
14566	1834
14566	1916
14566	2810
14566	4137
14569	1035
14569	1105
14569	1216
14569	1355
14569	1616
14569	1845
14569	1916
14569	2810
14570	1105
14570	1229
14570	1368
14570	1616
14570	1772
14570	1839
14570	1929
14570	2810
14571	1012
14571	1216
14571	1358
14571	1638
14571	1785
14571	1916
14571	1931
14571	2810
14574	1012
14574	1031
14574	1216
14574	1317
14574	1616
14574	1785
14574	1834
14574	1916
14574	2810
14575	1031
14575	1106
14575	1229
14575	1256
14575	1318
14575	1549
14575	1639
14575	1860
14575	1961
14575	2810
14576	1105
14576	1106
14576	1229
14576	1269
14576	1358
14576	1619
14576	1839
14576	1929
14576	2810
14580	1032
14580	1229
14580	1256
14580	1358
14580	1639
14580	1782
14580	2810
14580	4135
14581	1013
14581	1216
14581	1358
14581	1616
14581	1785
14581	1845
14581	1916
14581	2810
14582	1105
14582	1159
14582	1229
14582	1358
14582	1503
14582	1638
14582	1839
14582	1916
14582	2810
14584	1216
14584	1357
14584	1413
14584	1616
14584	1626
14584	1786
14584	1844
14584	1916
14584	1931
14584	2810
14586	1216
14586	1504
14586	1516
14586	1616
14586	1784
14586	1845
14586	1916
14586	2810
14589	1059
14589	1061
14589	1216
14589	1357
14589	1616
14589	1784
14589	1834
14589	1916
14589	2810
14590	1135
14590	1216
14590	1606
14590	1616
14590	1626
14590	1765
14590	1784
14590	1844
14590	1916
14590	2810
14591	1105
14591	1216
14591	1357
14591	1616
14591	1765
14591	1844
14591	1916
14591	2810
14591	2965
14591	2975
14591	6274
14592	1216
14592	1357
14592	1422
14592	1616
14592	1782
14592	1845
14592	1916
14592	2810
14593	1105
14593	1106
14593	1216
14593	1338
14593	1616
14593	1743
14593	1845
14593	1916
14593	2810
14594	1035
14594	1105
14594	1216
14594	1513
14594	1616
14594	1784
14594	1845
14594	1916
14594	2810
14595	1229
14595	1358
14595	1413
14595	1442
14595	1616
14595	1785
14595	1839
14595	1929
14595	2810
14597	1105
14597	1165
14597	1216
14597	1318
14597	1639
14597	1686
14597	1834
14597	1959
14597	2810
14597	4137
14598	1229
14598	1318
14598	1522
14598	1616
14598	1799
14598	1835
14598	1929
14598	2810
14599	1032
14599	1216
14599	1317
14599	1616
14599	1785
14599	1845
14599	1916
14599	2810
14600	1135
14600	1216
14600	1606
14600	1616
14600	1625
14600	1626
14600	1765
14600	1772
14600	1806
14600	1916
14600	2810
14601	1013
14601	1229
14601	1259
14601	1317
14601	1639
14601	1860
14601	1959
14601	2810
14601	4845
14603	1031
14603	1216
14603	1412
14603	1616
14603	1784
14603	1819
14603	1845
14603	1916
14603	2810
14605	1105
14605	1216
14605	1357
14605	1616
14605	1782
14605	1834
14605	1916
14605	2810
14607	1229
14607	1259
14607	1357
14607	1619
14607	1839
14607	1916
14607	2810
14607	4845
14609	1105
14609	1216
14609	1317
14609	1638
14609	1782
14609	1835
14609	1916
14609	2810
14612	1044
14612	1072
14612	1216
14612	1368
14612	1616
14612	1784
14612	1845
14612	1916
14612	2810
14613	1012
14613	1216
14613	1238
14613	1358
14613	1638
14613	1782
14613	1834
14613	1916
14613	2810
14615	1025
14615	1216
14615	1516
14615	1616
14615	1834
14615	1916
14615	2810
14616	1035
14616	1105
14616	1229
14616	1358
14616	1442
14616	1639
14616	1834
14616	1916
14616	2810
14617	1012
14617	1032
14617	1105
14617	1216
14617	1315
14617	1616
14617	1743
14617	1834
14617	1916
14617	2810
14618	1105
14618	1216
14618	1516
14618	1522
14618	1616
