TermID	Course_Number	Teacher	Expression	Section_Number	Room	GradebookType	MaxEnrollment	Tied	Phase	Teacher Tied	Attendance_Type_Code	Att_Mode_Code	GradeScaleID	Exclude_State_Rpt_YN	ExcludeFromClassRank	ExcludeFromGPA	ExcludeFromHonorRoll	ExcludeFromStoredGrades	External_Expression	MaxEnrollment
3500	2000	15682	"11(A-B,D-E)"	2	321	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	17716	"11(A-B,D-E)"	3	271	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	22793	"11(A-B,D-E)"	4	220	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	22789	"11(A-B,D-E)"	5	131	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	948	"11(A-B,D-E)"	6	242	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	1370	"11(A-B,D-E)"	7	305	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	8928	"11(A-B,D-E)"	8	181	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	24134	"11(A-B,D-E)"	9	223	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	1371	"11(A-B,D-E)"	10	103	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	6129	"11(A-B,D-E)"	11	321	2	22	1	1	1	2	ATT_ModeMeeting	0	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	22790	"11(A-B,D-E)"	12	LC 125	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	1299	"11(A-B,D-E)"	13	216	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	9423	"11(A-B,D-E)"	14	204	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	960	"11(A-B,D-E)"	15	313	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	17758	"11(A-B,D-E)"	16	SSIMC	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	1019	"11(A-B,D-E)"	17	222	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	17259	"11(A-B,D-E)"	18	320	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	25486	"11(A-B,D-E)"	19	222	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	24139	"11(A-B,D-E)"	20	113	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	24138	"11(A-B,D-E)"	21	202	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	24133	"11(A-B,D-E)"	22	308	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	25930	"11(A-B,D-E)"	23	LC 100	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	22938	"11(A-B,D-E)"	24	136	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	25634	"11(A-B,D-E)"	25	271	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	1106	"11(A-B,D-E)"	26	110	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	19522	"11(A-B,D-E)"	27	113	2	22	1	1	1	2	ATT_ModeMeeting	0	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	19521	"11(A-B,D-E)"	28	236	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	25484	"11(A-B,D-E)"	29	104	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	23330	"11(A-B,D-E)"	30	348	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	17090	"11(A-B,D-E)"	31	317	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	1293	"11(A-B,D-E)"	33	135	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	4027	"11(A-B,D-E)"	34	210	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	1720	"11(A-B,D-E)"	35	221F	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	4029	"11(A-B,D-E)"	36	102	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	4085	"11(A-B,D-E)"	37	140	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	22787	"11(A-B,D-E)"	38	271	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	22798	"11(A-B,D-E)"	39	233	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	18289	"11(A-B,D-E)"	40	316	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	1558	"11(A-B,D-E)"	41	221	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	1100	"11(A-B,D-E)"	42	317	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	19982	"11(A-B,D-E)"	43	251	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	989	"11(A-B,D-E)"	44	146	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	1712	"11(A-B,D-E)"	45	208	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	1713	"11(A-B,D-E)"	46	132	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	21753	"11(A-B,D-E)"	47	LC 220	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	22937	"11(A-B,D-E)"	48	133	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	15809	"11(A-B,D-E)"	49	143	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	2686	"11(A-B,D-E)"	50	350S	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	20930	"11(A-B,D-E)"	51	LC 220	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	6130	"11(A-B,D-E)"	52	103	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	17836	"11(A-B,D-E)"	53	325	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	1717	"11(A-B,D-E)"	54	104	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	18290	"11(A-B,D-E)"	55	219B	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	1383	"11(A-B,D-E)"	56	135	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	15808	"11(A-B,D-E)"	57	119B	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	25487	"11(A-B,D-E)"	58	299	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	17759	"11(A-B,D-E)"	59	163	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	4086	"11(A-B,D-E)"	60	145	2	22	1	1	1	2	ATT_ModeMeeting	0	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	1124	"11(A-B,D-E)"	61	212	2	22	1	1	1	2	ATT_ModeMeeting	0	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	1387	"11(A-B,D-E)"	62	271	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	17088	"11(A-B,D-E)"	63	Math IMC	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	1776	"11(A-B,D-E)"	64	231	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	17695	"11(A-B,D-E)"	65	125	2	22	1	1	1	2	ATT_ModeMeeting	0	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	20151	"11(A-B,D-E)"	66	344	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	22788	"11(A-B,D-E)"	67	240	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	24430	"11(A-B,D-E)"	68	136	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	24135	"11(A-B,D-E)"	69	208	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	20146	"11(A-B,D-E)"	70	119B	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	21761	"11(A-B,D-E)"	71	220	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	21834	"11(A-B,D-E)"	72	LC 001	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	22799	"11(A-B,D-E)"	73	LC 111	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	1390	"11(A-B,D-E)"	74	350	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	18838	"11(A-B,D-E)"	75	137	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	18297	"11(A-B,D-E)"	76	204	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	4539	"11(A-B,D-E)"	77	301	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	19523	"11(A-B,D-E)"	78	220	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	15981	"11(A-B,D-E)"	79	320	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	25488	"11(A-B,D-E)"	80	101	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	925	"11(A-B,D-E)"	81	316	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	12841	"11(A-B,D-E)"	82	221F	2	22	1	1	1	2	ATT_ModeMeeting	0	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	21777	"11(A-B,D-E)"	83	300	2	22	1	1	1	2	ATT_ModeMeeting	0	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	25489	"11(A-B,D-E)"	84	340	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	25483	"11(A-B,D-E)"	85	117	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	21776	"11(A-B,D-E)"	86	341	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	9336	"11(A-B,D-E)"	87	141	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	24141	"11(A-B,D-E)"	88	348	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	17717	"11(A-B,D-E)"	89	314	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	15787	"11(A-B,D-E)"	90	102	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	9330	"11(A-B,D-E)"	91	144	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	10629	"11(A-B,D-E)"	92	143	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	25485	"11(A-B,D-E)"	94	349	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	20141	"11(A-B,D-E)"	95	115	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	2688	"11(A-B,D-E)"	96	214	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	19525	"11(A-B,D-E)"	97	309	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	26091	"11(A-B,D-E)"	98	212	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	22833	"11(A-B,D-E)"	99	327	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	1037	"11(A-B,D-E)"	100	LC 001	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	18381	"11(A-B,D-E)"	101	101	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	1399	"11(A-B,D-E)"	102	138	2	22	1	1	1	2	ATT_ModeMeeting	0	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	4039	"11(A-B,D-E)"	103	322	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	24149	"11(A-B,D-E)"	104	Math IMC	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	1704	"11(A-B,D-E)"	105	181	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	1612	"11(A-B,D-E)"	106	325	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	5285	"11(A-B,D-E)"	107	206	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	5479	"11(A-B,D-E)"	108	142	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	9334	"11(A-B,D-E)"	110	347	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	19520	"11(A-B,D-E)"	111	341	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	20148	"11(A-B,D-E)"	112	232	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	19528	"11(A-B,D-E)"	113	308	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	25997	"11(A-B,D-E)"	114	119A	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	8355	"11(A-B,D-E)"	116	130	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	19628	"11(A-B,D-E)"	117	234	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	18296	"11(A-B,D-E)"	118	301	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	15810	"11(A-B,D-E)"	119	299	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	25490	"11(A-B,D-E)"	120	LC 111	2	22	1	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	20149	"11(A-B,D-E)"	121	238	2	22	1	1	1	2	ATT_ModeMeeting	0	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	25491	"11(A-B,D-E)"	182	109	2	22	1	1	1	2	ATT_ModeMeeting	0	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	25631	"11(A-B,D-E)"	183	253	2	22	1	1	1	2	ATT_ModeMeeting	0	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2000	17856	"11(A-B,D-E)"	Cozad	246	2	15	1	1	1	0	ATT_ModeMeeting	0	0	0	0	0	0	"HR(M-T,R-F)"	15
3500	2000	22984	"11(A-B,D-E)"	Sanderson	200	2	22	1	1	1	2	ATT_ModeMeeting	0	0	0	0	0	0	"HR(M-T,R-F)"	22
3500	2201	22330	"1-10(B,D)"	101	119F	0	0	1	1	1	2	ATT_ModeMeeting	0	0	0	0	0	0	"1-10(T,R)"	0
3500	2850	21886	1-3(A-E) 10-11(A-E)	1	OUT	0	0	1	1	1	0	ATT_ModeMeeting	0	0	0	0	0	0	1-3(M-F) 10-HR(M-F)	0
3500	2850	24142	"8(A,C) 9(A,C,E) 10(E)"	2	OUT	0	0	1	1	1	0	ATT_ModeMeeting	0	0	0	0	0	0	"8(M,W) 9(M,W,F) 10(F)"	0
3500	2850	18292	"2-3(A,C,E) 4(A,E)"	3	OUT	0	0	1	1	1	0	ATT_ModeMeeting	0	0	0	0	0	0	"2-3(M,W,F) 4(M,F)"	0
3500	2850	15805	1-7(A-E) 11(A-E)	4	OUT	0	0	1	1	1	0	ATT_ModeMeeting	0	0	0	0	0	0	1-7(M-F) HR(M-F)	0
3500	2920	1717	12(B)	1	NA	2	0	0	1	1	2	ATT_ModeMeeting	0	0	0	0	0	0	ACT(T)	0
3500	2920	1019	12(B)	2	NA	2	30	0	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	ACT(T)	30
3500	2920	20142	12(B)	4	NA	2	30	0	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	ACT(T)	30
3500	2920	17856	12(B)	6	NA	2	30	0	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	ACT(T)	30
3500	2920	23330	12(B)	8	NA	2	30	0	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	ACT(T)	30
3500	2920	1720	12(B)	10	NA	2	30	0	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	ACT(T)	30
3500	2920	1293	12(B)	12	NA	2	30	0	1	1	2	ATT_ModeMeeting	0	0	0	0	0	0	ACT(T)	30
3500	2920	1387	12(B)	14	NA	2	30	0	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	ACT(T)	30
3500	2920	21761	12(B)	18	NA	2	30	0	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	ACT(T)	30
3500	2920	25491	12(B)	20	NA	2	0	0	1	1	0	ATT_ModeMeeting	0	0	0	0	0	0	ACT(T)	0
3500	2920	15787	12(B)	22	NA	2	30	0	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	ACT(T)	30
3500	2920	12841	12(B)	24	NA	2	30	0	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	ACT(T)	30
3500	2920	22984	12(B)	26	NA	2	30	0	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	ACT(T)	30
3500	2920	20431	12(B)	28	NA	2	30	0	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	ACT(T)	30
3500	2920	17855	12(B)	30	NA	2	30	0	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	ACT(T)	30
3500	2920	19528	12(B)	32	NA	2	30	0	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	ACT(T)	30
3500	2920	24437	12(B)	34	NA	2	30	0	1	1	2	ATT_ModeMeeting	465	0	0	0	0	0	ACT(T)	30
3500	2920	25486	12(B)	57	NA	2	0	0	1	1	0	ATT_ModeMeeting	0	0	0	0	0	0	ACT(T)	0
3500	4303	21834	12(A)	2	NA	0	0	0	1	1	2	ATT_ModeMeeting	0	0	0	0	0	0	ACT(M)	0
3500	4304	9980	12(A)	101	NA	2	20	0	1	1	2	ATT_ModeMeeting	0	0	0	0	0	0	ACT(M)	20
3500	4305	23436	12(A)	1	NA	0	50	0	1	1	2	ATT_ModeMeeting	0	0	0	0	0	0	ACT(M)	50
3500	4308	25483	12(B)	1	NA	0	0	0	1	1	0	ATT_ModeMeeting	0	0	0	0	0	0	ACT(T)	0
3500	4314	5285	12(A)	1	NA	0	0	0	1	1	2	ATT_ModeMeeting	0	0	0	0	0	0	ACT(M)	0
3500	4325	17758	12(E)	1	NA	0	50	0	1	1	2	ATT_ModeMeeting	0	0	0	0	0	0	ACT(F)	50
3500	4326	1106	12(A)	101	OUT	0	25	0	1	1	2	ATT_ModeMeeting	0	0	0	0	0	0	ACT(M)	25
3500	4330	19528	12(B)	1	NA	0	100	0	1	1	2	ATT_ModeMeeting	0	0	0	0	0	0	ACT(T)	100
3500	7724	19621	2-5(A-E)	1	OUT	2	200	1	1	1	2	ATT_ModeMeeting	0	0	0	0	0	0	2-5(M-F)	200
3500	7724	19621	6-9(A-E)	2	OUT	2	200	1	1	1	2	ATT_ModeMeeting	0	0	0	0	0	0	6-9(M-F)	200
3500	264352	20148	12(A)	1	NA	0	0	0	1	0	2	ATT_ModeMeeting	0	0	0	0	0	0	ACT(M)	0
3500	264353	19628	12(A)	1	NA	0	0	0	1	0	2	ATT_ModeMeeting	0	0	0	0	0	0	ACT(M)	0
3500	264354	925	12(A)	1	NA	0	0	0	1	0	2	ATT_ModeMeeting	0	0	0	0	0	0	ACT(M)	0
3500	264356	17716	12(A)	1	NA	0	0	0	1	0	2	ATT_ModeMeeting	0	0	0	0	0	0	ACT(M)	0
3500	4328437	21747	12(A)	1	NA	0	0	0	1	0	2	ATT_ModeMeeting	0	0	0	0	0	0	ACT(M)	0
3500	9999RS	26140	13(A-E)	12		2	0	1	1	0	0	ATT_ModeMeeting	0	0	0	0	0	0	RS(M-F)	0
3501	999	22803	10(E)	11	NA	0	4	0			2	ATT_ModeMeeting	715	0	1	1	1	1	10(F)	4
3501	999	22803	1(E)	26	NA	0	4	0			2	ATT_ModeMeeting	715	0	1	1	1	1	1(F)	4
3501	999	22803	2(E)	41	NA	0	4	0			2	ATT_ModeMeeting	715	0	1	1	1	1	2(F)	4
3501	999	22803	3(E)	58	NA	0	4	0			2	ATT_ModeMeeting	715	0	1	1	1	1	3(F)	4
3501	999	22803	4(E)	72	NA	0	4	0			2	ATT_ModeMeeting	715	0	1	1	1	1	4(F)	4
3501	999	22803	5(E)	86	NA	0	4	0			2	ATT_ModeMeeting	715	0	1	1	1	1	5(F)	4
3501	999	22803	6(E)	97	NA	0	4	0			2	ATT_ModeMeeting	715	0	1	1	1	1	6(F)	4
3501	999	22803	7(E)	110	NA	0	4	0			2	ATT_ModeMeeting	715	0	1	1	1	1	7(F)	4
3501	999	22803	8(E)	125	NA	0	4	0			2	ATT_ModeMeeting	715	0	1	1	1	1	8(F)	4
3501	999	22803	9(E)	139	NA	0	4	0			2	ATT_ModeMeeting	715	0	1	1	1	1	9(F)	4
3501	999	22803	10(A)	157	NA	0	4	0			2	ATT_ModeMeeting	715	0	1	1	1	1	10(M)	4
3501	999	22803	1(A)	170	NA	0	4	0			2	ATT_ModeMeeting	715	0	1	1	1	1	1(M)	4
3501	999	22803	2(A)	183	NA	0	4	0			2	ATT_ModeMeeting	715	0	1	1	1	1	2(M)	4
3501	999	22803	3(A)	200	NA	0	4	0			2	ATT_ModeMeeting	715	0	1	1	1	1	3(M)	4
3501	999	22803	4(A)	215	NA	0	4	0			2	ATT_ModeMeeting	715	0	1	1	1	1	4(M)	4
3501	999	22803	5(A)	230	NA	0	4	0			2	ATT_ModeMeeting	715	0	1	1	1	1	5(M)	4
3501	999	22803	6(A)	241	NA	0	4	0			2	ATT_ModeMeeting	715	0	1	1	1	1	6(M)	4
3501	999	22803	7(A)	257	NA	0	4	0			2	ATT_ModeMeeting	715	0	1	1	1	1	7(M)	4
3501	999	22803	8(A)	274	NA	0	4	0			2	ATT_ModeMeeting	715	0	1	1	1	1	8(M)	4
3501	999	22803	9(A)	290	NA	0	4	0			2	ATT_ModeMeeting	715	0	1	1	1	1	9(M)	4
3501	999	22803	10(D)	311	NA	0	4	0			2	ATT_ModeMeeting	715	0	1	1	1	1	10(R)	4
3501	999	22803	1(D)	325	NA	0	4	0			2	ATT_ModeMeeting	715	0	1	1	1	1	1(R)	4
3501	999	22803	2(D)	339	NA	0	4	0			2	ATT_ModeMeeting	715	0	1	1	1	1	2(R)	4
3501	999	22803	3(D)	356	NA	0	4	0			2	ATT_ModeMeeting	715	0	1	1	1	1	3(R)	4
3501	999	22803	4(D)	370	NA	0	4	0			2	ATT_ModeMeeting	715	0	1	1	1	1	4(R)	4
3501	999	22803	5(D)	383	NA	0	4	0			2	ATT_ModeMeeting	715	0	1	1	1	1	5(R)	4
3501	999	22803	6(D)	394	NA	0	4	0			2	ATT_ModeMeeting	715	0	1	1	1	1	6(R)	4
3501	999	22803	7(D)	407	NA	0	4	0			2	ATT_ModeMeeting	715	0	1	1	1	1	7(R)	4
3501	999	22803	8(D)	423	NA	0	4	0			2	ATT_ModeMeeting	715	0	1	1	1	1	8(R)	4
3501	999	22803	9(D)	438	NA	0	4	0			2	ATT_ModeMeeting	715	0	1	1	1	1	9(R)	4
3501	999	22803	10(B)	453	NA	0	4	0			2	ATT_ModeMeeting	715	0	1	1	1	1	10(T)	4
